#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CDCA8	CIP2A	9606.ENSP00000362146	9606.ENSP00000295746	0	0	0	0	0.295	0	0	0.232	0.436
CDCA8	PLK1	9606.ENSP00000362146	9606.ENSP00000300093	0	0	0	0	0.645	0	0.500	0.866	0.974
CDCA8	TPX2	9606.ENSP00000362146	9606.ENSP00000300403	0	0	0	0	0.814	0	0	0.584	0.919
CDCA8	FEN1	9606.ENSP00000362146	9606.ENSP00000305480	0.055	0	0	0	0.483	0	0	0.198	0.574
CDCA8	FANCI	9606.ENSP00000362146	9606.ENSP00000310842	0	0	0	0	0.454	0	0	0.158	0.520
CDCA8	ZWILCH	9606.ENSP00000362146	9606.ENSP00000311429	0	0	0	0	0.454	0	0	0.611	0.779
CDCA8	CHAF1B	9606.ENSP00000362146	9606.ENSP00000315700	0	0	0	0	0.293	0	0	0.356	0.526
CDCA8	E2F7	9606.ENSP00000362146	9606.ENSP00000323246	0	0	0	0	0.474	0	0	0.215	0.569
CDCA8	SPAG5	9606.ENSP00000362146	9606.ENSP00000323300	0	0	0	0	0.887	0	0	0.399	0.929
CDCA8	KNTC1	9606.ENSP00000362146	9606.ENSP00000328236	0	0	0	0	0.532	0	0	0.677	0.842
CDCA8	CENPA	9606.ENSP00000362146	9606.ENSP00000336868	0	0	0	0	0.837	0.268	0	0.778	0.971
CDCA8	FOXM1	9606.ENSP00000362146	9606.ENSP00000342307	0	0	0	0	0.819	0.045	0	0.628	0.930
CDCA8	CENPL	9606.ENSP00000362146	9606.ENSP00000348527	0	0	0.227	0	0.147	0.071	0	0.230	0.465
CDCA8	UBE2C	9606.ENSP00000362146	9606.ENSP00000348838	0	0	0	0	0.902	0.068	0	0.660	0.966
CDCA8	WDHD1	9606.ENSP00000362146	9606.ENSP00000353793	0	0	0	0	0.381	0	0	0.125	0.435
CDCA8	EXO1	9606.ENSP00000362146	9606.ENSP00000355506	0.055	0	0	0	0.514	0	0	0.315	0.658
CDCA8	NEK2	9606.ENSP00000362146	9606.ENSP00000355966	0	0	0	0	0.812	0.091	0	0.460	0.900
CDCA8	FAM72B	9606.ENSP00000362146	9606.ENSP00000358397	0	0	0	0	0.434	0	0	0.197	0.526
CDCA8	TTK	9606.ENSP00000362146	9606.ENSP00000358813	0	0	0	0	0.853	0.292	0	0.522	0.946
CDCA8	STIL	9606.ENSP00000362146	9606.ENSP00000360944	0	0	0	0	0.373	0	0	0.179	0.463
CDCA8	RAD54L	9606.ENSP00000362146	9606.ENSP00000361043	0	0	0	0	0.550	0.095	0	0.459	0.761
CDCA8	KIF2C	9606.ENSP00000362146	9606.ENSP00000361298	0	0	0	0	0.871	0.164	0	0.810	0.977
CDCA8	CENPI	9606.ENSP00000362146	9606.ENSP00000362018	0	0	0	0	0.477	0.070	0	0.669	0.825
CDCA8	HELLS	9606.ENSP00000362146	9606.ENSP00000377601	0	0	0	0	0.315	0.095	0	0.205	0.464
CDCA8	RECQL4	9606.ENSP00000362146	9606.ENSP00000482313	0	0	0	0	0.358	0	0	0.202	0.466
CDCA8	RFC4	9606.ENSP00000362146	9606.ENSP00000376272	0	0	0	0	0.332	0	0	0.252	0.479
CDCA8	CHEK1	9606.ENSP00000362146	9606.ENSP00000391090	0	0	0	0	0.439	0.098	0	0.320	0.626
CDCA8	UBE2T	9606.ENSP00000362146	9606.ENSP00000494957	0	0	0	0	0.572	0.068	0	0.280	0.687
CDCA8	RAD51	9606.ENSP00000362146	9606.ENSP00000493712	0	0	0	0	0.602	0	0	0.505	0.795
CDCA8	ECT2	9606.ENSP00000362146	9606.ENSP00000376457	0	0	0	0	0.499	0.292	0	0.472	0.796
CDCA8	KIF18B	9606.ENSP00000362146	9606.ENSP00000465992	0	0	0	0	0.682	0	0	0.512	0.838
CDCA8	KIFC1	9606.ENSP00000362146	9606.ENSP00000393963	0	0	0	0	0.736	0	0	0.432	0.844
CDCA8	PTTG1	9606.ENSP00000362146	9606.ENSP00000377536	0	0	0	0	0.679	0	0	0.682	0.893
CDCA8	PRC1	9606.ENSP00000362146	9606.ENSP00000377793	0	0	0	0	0.801	0.292	0	0.311	0.894
CDCA8	HJURP	9606.ENSP00000362146	9606.ENSP00000414109	0	0	0	0	0.860	0	0	0.475	0.923
CDCA8	RACGAP1	9606.ENSP00000362146	9606.ENSP00000404190	0	0	0	0	0.784	0	0	0.707	0.934
CDCA8	CDK1	9606.ENSP00000362146	9606.ENSP00000378699	0	0	0	0	0.849	0	0.400	0.900	0.990
CDK1	ORC6	9606.ENSP00000378699	9606.ENSP00000219097	0	0	0	0	0.284	0	0.500	0.340	0.743
CDK1	OIP5	9606.ENSP00000378699	9606.ENSP00000220514	0	0	0	0	0.790	0	0	0.299	0.846
CDK1	RAD51AP1	9606.ENSP00000378699	9606.ENSP00000228843	0	0	0	0	0.794	0	0	0.274	0.844
CDK1	NCAPH	9606.ENSP00000378699	9606.ENSP00000240423	0	0	0	0	0.590	0.292	0.400	0.533	0.907
CDK1	PIMREG	9606.ENSP00000378699	9606.ENSP00000250056	0	0	0	0	0.485	0	0	0.530	0.748
CDK1	NCAPG	9606.ENSP00000378699	9606.ENSP00000251496	0	0	0	0	0.866	0.292	0.400	0.708	0.981
CDK1	TROAP	9606.ENSP00000378699	9606.ENSP00000257909	0	0	0	0	0.490	0	0	0.148	0.547
CDK1	ESPL1	9606.ENSP00000378699	9606.ENSP00000257934	0	0	0	0	0.442	0.905	0	0.914	0.995
CDK1	IGF2BP3	9606.ENSP00000378699	9606.ENSP00000258729	0	0	0	0	0.193	0.292	0	0.179	0.490
CDK1	KIF23	9606.ENSP00000378699	9606.ENSP00000260363	0	0	0	0	0.808	0	0	0.570	0.914
CDK1	KIF11	9606.ENSP00000378699	9606.ENSP00000260731	0	0	0	0	0.858	0.364	0	0.869	0.987
CDK1	MCM4	9606.ENSP00000378699	9606.ENSP00000262105	0	0	0	0	0.573	0.097	0	0.587	0.827
CDK1	GINS1	9606.ENSP00000378699	9606.ENSP00000262460	0	0	0	0	0.380	0.094	0	0.552	0.726
CDK1	POLQ	9606.ENSP00000378699	9606.ENSP00000264233	0	0	0	0	0.355	0	0	0.205	0.466
CDK1	MCM2	9606.ENSP00000378699	9606.ENSP00000265056	0	0	0	0	0.510	0.051	0	0.614	0.805
CDK1	TICRR	9606.ENSP00000378699	9606.ENSP00000268138	0	0	0	0	0.369	0	0	0.585	0.727
CDK1	PLK4	9606.ENSP00000378699	9606.ENSP00000270861	0	0	0.090	0.706	0.811	0.133	0	0.683	0.946
CDK1	NUF2	9606.ENSP00000378699	9606.ENSP00000271452	0	0	0	0	0.867	0	0.400	0.510	0.957
CDK1	CENPH	9606.ENSP00000378699	9606.ENSP00000283006	0	0	0	0	0.416	0.092	0.400	0.233	0.723
CDK1	CIP2A	9606.ENSP00000378699	9606.ENSP00000295746	0	0	0	0	0.405	0.108	0	0.259	0.572
CDK1	PLK1	9606.ENSP00000378699	9606.ENSP00000300093	0	0	0	0.624	0.814	0.150	0.900	0.660	0.993
CDK1	TPX2	9606.ENSP00000378699	9606.ENSP00000300403	0	0	0	0	0.825	0.045	0	0.736	0.952
CDK1	FEN1	9606.ENSP00000378699	9606.ENSP00000305480	0	0	0	0	0.559	0.339	0	0.461	0.829
CDK1	FANCI	9606.ENSP00000378699	9606.ENSP00000310842	0	0	0	0	0.689	0	0	0.547	0.853
CDK1	ZWILCH	9606.ENSP00000378699	9606.ENSP00000311429	0	0	0	0	0.512	0	0.400	0.313	0.781
CDK1	CHAF1B	9606.ENSP00000378699	9606.ENSP00000315700	0	0	0	0	0.337	0	0	0.171	0.427
CDK1	E2F7	9606.ENSP00000378699	9606.ENSP00000323246	0	0	0	0	0.396	0.066	0	0.419	0.644
CDK1	SPAG5	9606.ENSP00000378699	9606.ENSP00000323300	0	0	0	0	0.761	0.354	0	0.566	0.927
CDK1	KNTC1	9606.ENSP00000378699	9606.ENSP00000328236	0	0	0	0	0.475	0	0.400	0.272	0.751
CDK1	CENPA	9606.ENSP00000378699	9606.ENSP00000336868	0	0	0	0	0.961	0.071	0.400	0.592	0.989
CDK1	FOXM1	9606.ENSP00000378699	9606.ENSP00000342307	0	0	0	0	0.661	0.558	0.500	0.896	0.991
CDK1	CENPL	9606.ENSP00000378699	9606.ENSP00000348527	0	0	0	0	0.182	0.071	0.400	0.114	0.542
CDK1	UBE2C	9606.ENSP00000378699	9606.ENSP00000348838	0	0	0	0	0.860	0.091	0.500	0.758	0.982
CDK1	WDHD1	9606.ENSP00000378699	9606.ENSP00000353793	0	0	0	0	0.488	0.067	0	0.224	0.597
CDK1	EXO1	9606.ENSP00000378699	9606.ENSP00000355506	0	0	0	0	0.814	0.339	0	0.693	0.959
CDK1	NEK2	9606.ENSP00000378699	9606.ENSP00000355966	0	0	0.130	0.733	0.832	0	0	0.493	0.919
CDK1	TTK	9606.ENSP00000378699	9606.ENSP00000358813	0	0	0	0.646	0.862	0.099	0	0.301	0.905
CDK1	STIL	9606.ENSP00000378699	9606.ENSP00000360944	0	0	0	0	0.469	0	0	0.558	0.756
CDK1	RAD54L	9606.ENSP00000378699	9606.ENSP00000361043	0	0	0	0	0.438	0.107	0	0.596	0.780
CDK1	KIF2C	9606.ENSP00000378699	9606.ENSP00000361298	0	0.003	0	0	0.846	0	0.400	0.726	0.972
CDK1	CENPI	9606.ENSP00000378699	9606.ENSP00000362018	0	0	0	0	0.353	0.071	0.400	0.580	0.828
CDK1	MCM8	9606.ENSP00000378699	9606.ENSP00000368164	0	0	0	0	0.273	0	0.500	0.231	0.696
CDK1	RFC4	9606.ENSP00000378699	9606.ENSP00000376272	0	0	0	0	0.566	0.045	0	0.628	0.832
CDK1	ECT2	9606.ENSP00000378699	9606.ENSP00000376457	0	0	0	0	0.774	0.071	0	0.838	0.963
CDK1	PTTG1	9606.ENSP00000378699	9606.ENSP00000377536	0	0	0	0	0.856	0	0	0.902	0.985
CDK1	HELLS	9606.ENSP00000378699	9606.ENSP00000377601	0	0	0	0	0.533	0.107	0	0.259	0.664
CDK1	PRC1	9606.ENSP00000378699	9606.ENSP00000377793	0	0	0	0	0.835	0.360	0	0.454	0.937
CDK1	KIF18B	9606.ENSP00000378699	9606.ENSP00000465992	0	0.001	0	0	0.321	0.096	0	0.306	0.537
CDK1	RECQL4	9606.ENSP00000378699	9606.ENSP00000482313	0	0	0	0	0.240	0.357	0	0.286	0.621
CDK1	TIMELESS	9606.ENSP00000378699	9606.ENSP00000450607	0	0	0	0	0.305	0.311	0	0.273	0.622
CDK1	KIFC1	9606.ENSP00000378699	9606.ENSP00000393963	0	0	0	0	0.614	0.096	0	0.410	0.776
CDK1	RAD51	9606.ENSP00000378699	9606.ENSP00000493712	0	0	0	0	0.600	0.071	0	0.596	0.837
CDK1	UBE2T	9606.ENSP00000378699	9606.ENSP00000494957	0	0	0	0	0.783	0.091	0	0.275	0.844
CDK1	HJURP	9606.ENSP00000378699	9606.ENSP00000414109	0	0	0	0	0.795	0.292	0	0.428	0.910
CDK1	CHEK1	9606.ENSP00000378699	9606.ENSP00000391090	0	0	0	0.638	0.786	0.361	0	0.403	0.911
CDK1	RACGAP1	9606.ENSP00000378699	9606.ENSP00000404190	0	0	0	0	0.692	0.292	0	0.832	0.960
CENPA	ORC6	9606.ENSP00000336868	9606.ENSP00000219097	0	0	0	0	0.185	0	0	0.345	0.444
CENPA	OIP5	9606.ENSP00000336868	9606.ENSP00000220514	0	0	0	0	0.775	0.459	0.500	0.734	0.981
CENPA	RAD51AP1	9606.ENSP00000336868	9606.ENSP00000228843	0	0	0	0	0.465	0	0	0.202	0.554
CENPA	NCAPH	9606.ENSP00000336868	9606.ENSP00000240423	0	0	0	0	0.458	0.072	0	0.439	0.693
CENPA	PIMREG	9606.ENSP00000336868	9606.ENSP00000250056	0	0	0	0	0.783	0	0	0.395	0.863
CENPA	NCAPG	9606.ENSP00000336868	9606.ENSP00000251496	0	0	0	0	0.743	0.092	0	0.487	0.870
CENPA	TROAP	9606.ENSP00000336868	9606.ENSP00000257909	0	0	0	0	0.586	0	0	0.203	0.656
CENPA	ESPL1	9606.ENSP00000336868	9606.ENSP00000257934	0	0	0	0	0.572	0.069	0.500	0.513	0.890
CENPA	KIF23	9606.ENSP00000336868	9606.ENSP00000260363	0	0	0	0	0.538	0.287	0	0.624	0.865
CENPA	KIF11	9606.ENSP00000336868	9606.ENSP00000260731	0	0	0	0	0.832	0.078	0	0.658	0.942
CENPA	MCM4	9606.ENSP00000336868	9606.ENSP00000262105	0	0	0	0	0.359	0.416	0	0.369	0.743
CENPA	MCM2	9606.ENSP00000336868	9606.ENSP00000265056	0	0	0	0	0.367	0.354	0	0.163	0.628
CENPA	TICRR	9606.ENSP00000336868	9606.ENSP00000268138	0	0	0	0	0.331	0.045	0	0.153	0.412
CENPA	PLK4	9606.ENSP00000336868	9606.ENSP00000270861	0	0	0	0	0.542	0.103	0	0.292	0.684
CENPA	NUF2	9606.ENSP00000336868	9606.ENSP00000271452	0	0	0	0	0.618	0.058	0	0.836	0.936
CENPA	CENPH	9606.ENSP00000336868	9606.ENSP00000283006	0	0	0	0	0.286	0.903	0.500	0.989	0.999
CENPA	PLK1	9606.ENSP00000336868	9606.ENSP00000300093	0	0	0	0	0.648	0.107	0.800	0.837	0.988
CENPA	TPX2	9606.ENSP00000336868	9606.ENSP00000300403	0	0	0	0	0.791	0	0	0.460	0.882
CENPA	FEN1	9606.ENSP00000336868	9606.ENSP00000305480	0	0	0	0	0.421	0.147	0	0.230	0.587
CENPA	FANCI	9606.ENSP00000336868	9606.ENSP00000310842	0	0	0	0	0.396	0	0	0.200	0.497
CENPA	ZWILCH	9606.ENSP00000336868	9606.ENSP00000311429	0	0	0	0	0.200	0	0	0.522	0.602
CENPA	CHAF1B	9606.ENSP00000336868	9606.ENSP00000315700	0	0	0	0	0.234	0.289	0	0.383	0.635
CENPA	E2F7	9606.ENSP00000336868	9606.ENSP00000323246	0	0	0	0	0.268	0	0	0.246	0.424
CENPA	SPAG5	9606.ENSP00000336868	9606.ENSP00000323300	0	0	0	0	0.746	0.094	0	0.300	0.825
CENPA	KNTC1	9606.ENSP00000336868	9606.ENSP00000328236	0	0	0	0	0.295	0	0	0.474	0.613
CENPA	STIL	9606.ENSP00000336868	9606.ENSP00000360944	0	0	0	0	0.354	0	0	0.138	0.419
CENPA	WDHD1	9606.ENSP00000336868	9606.ENSP00000353793	0	0	0	0	0.287	0.094	0	0.253	0.475
CENPA	UBE2T	9606.ENSP00000336868	9606.ENSP00000494957	0	0	0	0	0.362	0.116	0	0.159	0.484
CENPA	RAD54L	9606.ENSP00000336868	9606.ENSP00000361043	0	0	0	0	0.361	0.150	0	0.239	0.551
CENPA	HELLS	9606.ENSP00000336868	9606.ENSP00000377601	0	0	0	0	0.302	0.270	0	0.286	0.605
CENPA	KIF18B	9606.ENSP00000336868	9606.ENSP00000465992	0	0	0	0	0.331	0.135	0	0.400	0.622
CENPA	ECT2	9606.ENSP00000336868	9606.ENSP00000376457	0	0	0	0	0.440	0	0	0.376	0.635
CENPA	RFC4	9606.ENSP00000336868	9606.ENSP00000376272	0	0	0	0	0.267	0.072	0	0.530	0.652
CENPA	EXO1	9606.ENSP00000336868	9606.ENSP00000355506	0	0	0	0	0.464	0.065	0	0.541	0.750
CENPA	RAD51	9606.ENSP00000336868	9606.ENSP00000493712	0	0	0	0	0.360	0.096	0	0.609	0.754
CENPA	PTTG1	9606.ENSP00000336868	9606.ENSP00000377536	0	0	0	0	0.590	0	0	0.440	0.761
CENPA	PRC1	9606.ENSP00000336868	9606.ENSP00000377793	0	0	0	0	0.655	0.072	0	0.346	0.772
CENPA	FOXM1	9606.ENSP00000336868	9606.ENSP00000342307	0	0	0	0	0.533	0.135	0	0.533	0.794
CENPA	CHEK1	9606.ENSP00000336868	9606.ENSP00000391090	0	0	0	0	0.512	0.071	0	0.587	0.797
CENPA	KIFC1	9606.ENSP00000336868	9606.ENSP00000393963	0	0	0	0	0.721	0.111	0	0.370	0.830
CENPA	RACGAP1	9606.ENSP00000336868	9606.ENSP00000404190	0	0	0	0	0.488	0.095	0	0.701	0.849
CENPA	NEK2	9606.ENSP00000336868	9606.ENSP00000355966	0	0	0	0	0.691	0	0	0.535	0.850
CENPA	TTK	9606.ENSP00000336868	9606.ENSP00000358813	0	0	0	0	0.733	0	0	0.661	0.905
CENPA	UBE2C	9606.ENSP00000336868	9606.ENSP00000348838	0	0	0	0	0.845	0.095	0	0.594	0.938
CENPA	KIF2C	9606.ENSP00000336868	9606.ENSP00000361298	0	0	0	0	0.835	0	0	0.923	0.986
CENPA	CENPL	9606.ENSP00000336868	9606.ENSP00000348527	0	0	0	0	0.177	0.817	0.500	0.920	0.993
CENPA	CENPI	9606.ENSP00000336868	9606.ENSP00000362018	0	0	0	0	0.238	0.881	0.500	0.987	0.999
CENPA	HJURP	9606.ENSP00000336868	9606.ENSP00000414109	0	0	0	0	0.799	0.990	0.500	0.970	0.999
CENPH	OIP5	9606.ENSP00000283006	9606.ENSP00000220514	0	0	0	0	0.464	0	0.500	0.351	0.811
CENPH	RAD51AP1	9606.ENSP00000283006	9606.ENSP00000228843	0	0	0	0	0.705	0	0	0	0.705
CENPH	NCAPH	9606.ENSP00000283006	9606.ENSP00000240423	0	0	0	0	0.289	0.046	0	0.211	0.418
CENPH	NCAPG	9606.ENSP00000283006	9606.ENSP00000251496	0	0	0	0	0.436	0.045	0	0.069	0.455
CENPH	ESPL1	9606.ENSP00000283006	9606.ENSP00000257934	0	0	0	0	0.213	0	0.500	0.096	0.613
CENPH	KIF23	9606.ENSP00000283006	9606.ENSP00000260363	0	0	0	0	0.321	0.053	0	0.289	0.503
CENPH	KIF11	9606.ENSP00000283006	9606.ENSP00000260731	0	0	0	0	0.433	0.105	0	0.276	0.600
CENPH	MCM4	9606.ENSP00000283006	9606.ENSP00000262105	0	0	0	0	0.272	0.098	0	0.187	0.420
CENPH	GINS1	9606.ENSP00000283006	9606.ENSP00000262460	0	0	0	0	0.376	0.092	0	0.201	0.508
CENPH	PLK4	9606.ENSP00000283006	9606.ENSP00000270861	0	0	0	0	0.371	0.113	0	0.180	0.503
CENPH	NUF2	9606.ENSP00000283006	9606.ENSP00000271452	0	0	0	0	0.520	0.274	0	0.931	0.974
CENPH	UBE2T	9606.ENSP00000283006	9606.ENSP00000494957	0	0	0	0	0.380	0.075	0	0.047	0.405
CENPH	HELLS	9606.ENSP00000283006	9606.ENSP00000377601	0	0	0	0	0.370	0.107	0	0.044	0.415
CENPH	PTTG1	9606.ENSP00000283006	9606.ENSP00000377536	0	0	0	0	0.282	0	0	0.225	0.420
CENPH	CHEK1	9606.ENSP00000283006	9606.ENSP00000391090	0	0	0	0	0.376	0.067	0	0.094	0.426
CENPH	NEK2	9606.ENSP00000283006	9606.ENSP00000355966	0	0	0	0	0.324	0.047	0	0.193	0.435
CENPH	SPAG5	9606.ENSP00000283006	9606.ENSP00000323300	0	0	0	0	0.312	0.177	0	0.194	0.504
CENPH	TTK	9606.ENSP00000283006	9606.ENSP00000358813	0	0	0	0	0.411	0.092	0	0.151	0.506
CENPH	RACGAP1	9606.ENSP00000283006	9606.ENSP00000404190	0	0	0	0	0.374	0.066	0	0.257	0.527
CENPH	KNTC1	9606.ENSP00000283006	9606.ENSP00000328236	0	0	0	0	0.406	0	0	0.333	0.587
CENPH	RAD51	9606.ENSP00000283006	9606.ENSP00000493712	0	0	0	0	0.475	0.061	0	0.233	0.589
CENPH	ZWILCH	9606.ENSP00000283006	9606.ENSP00000311429	0	0	0	0	0.445	0	0	0.505	0.713
CENPH	PLK1	9606.ENSP00000283006	9606.ENSP00000300093	0	0	0	0	0.226	0.113	0.500	0.284	0.721
CENPH	EXO1	9606.ENSP00000283006	9606.ENSP00000355506	0	0	0	0	0.747	0.045	0	0.102	0.764
CENPH	KIF2C	9606.ENSP00000283006	9606.ENSP00000361298	0	0	0	0	0.327	0.292	0	0.556	0.770
CENPH	HJURP	9606.ENSP00000283006	9606.ENSP00000414109	0	0	0	0	0.243	0.099	0.500	0.705	0.886
CENPH	CENPL	9606.ENSP00000283006	9606.ENSP00000348527	0	0	0	0	0.170	0.847	0.800	0.988	0.999
CENPH	CENPI	9606.ENSP00000283006	9606.ENSP00000362018	0	0	0	0	0.250	0.971	0.800	0.999	0.999
CENPI	OIP5	9606.ENSP00000362018	9606.ENSP00000220514	0	0	0	0	0.265	0	0.500	0.399	0.760
CENPI	RAD51AP1	9606.ENSP00000362018	9606.ENSP00000228843	0	0	0	0	0.333	0	0	0.176	0.427
CENPI	NCAPH	9606.ENSP00000362018	9606.ENSP00000240423	0	0	0	0	0.356	0.091	0	0.162	0.466
CENPI	NCAPG	9606.ENSP00000362018	9606.ENSP00000251496	0	0	0	0	0.380	0.113	0	0.471	0.684
CENPI	ESPL1	9606.ENSP00000362018	9606.ENSP00000257934	0	0	0	0	0.374	0	0.500	0.386	0.791
CENPI	KIF23	9606.ENSP00000362018	9606.ENSP00000260363	0	0	0	0	0.552	0.144	0	0.345	0.727
CENPI	KIF11	9606.ENSP00000362018	9606.ENSP00000260731	0	0	0	0	0.523	0.438	0	0.344	0.809
CENPI	POLQ	9606.ENSP00000362018	9606.ENSP00000264233	0	0	0	0	0.632	0	0	0.071	0.643
CENPI	TICRR	9606.ENSP00000362018	9606.ENSP00000268138	0	0	0	0	0.448	0	0	0.057	0.457
CENPI	PLK4	9606.ENSP00000362018	9606.ENSP00000270861	0	0	0	0	0.380	0.073	0	0.223	0.515
CENPI	NUF2	9606.ENSP00000362018	9606.ENSP00000271452	0	0	0	0	0.454	0.078	0	0.787	0.883
CENPI	CIP2A	9606.ENSP00000362018	9606.ENSP00000295746	0	0	0	0	0.330	0.130	0	0.057	0.402
CENPI	PLK1	9606.ENSP00000362018	9606.ENSP00000300093	0	0	0	0	0.300	0.067	0.500	0.419	0.785
CENPI	TPX2	9606.ENSP00000362018	9606.ENSP00000300403	0	0	0	0	0.406	0.045	0	0.246	0.535
CENPI	ZWILCH	9606.ENSP00000362018	9606.ENSP00000311429	0	0	0	0	0.359	0.099	0	0.542	0.713
CENPI	E2F7	9606.ENSP00000362018	9606.ENSP00000323246	0	0	0	0	0.253	0	0	0.243	0.410
CENPI	SPAG5	9606.ENSP00000362018	9606.ENSP00000323300	0	0	0	0	0.275	0.128	0	0.289	0.512
CENPI	KNTC1	9606.ENSP00000362018	9606.ENSP00000328236	0	0	0	0	0.476	0	0	0.224	0.576
CENPI	FOXM1	9606.ENSP00000362018	9606.ENSP00000342307	0	0	0	0	0.402	0.094	0	0.167	0.509
CENPI	CENPL	9606.ENSP00000362018	9606.ENSP00000348527	0	0	0	0	0.166	0.936	0.800	0.979	0.999
CENPI	UBE2C	9606.ENSP00000362018	9606.ENSP00000348838	0	0	0	0	0.365	0.047	0	0.363	0.581
CENPI	EXO1	9606.ENSP00000362018	9606.ENSP00000355506	0	0	0	0	0.512	0.071	0	0.172	0.592
CENPI	NEK2	9606.ENSP00000362018	9606.ENSP00000355966	0	0	0	0	0.426	0	0	0.329	0.599
CENPI	TTK	9606.ENSP00000362018	9606.ENSP00000358813	0	0	0	0	0.506	0	0	0.335	0.658
CENPI	STIL	9606.ENSP00000362018	9606.ENSP00000360944	0	0	0	0	0.654	0	0	0.125	0.684
CENPI	RAD54L	9606.ENSP00000362018	9606.ENSP00000361043	0	0	0	0	0.268	0.131	0	0.219	0.460
CENPI	KIF2C	9606.ENSP00000362018	9606.ENSP00000361298	0	0	0	0	0.359	0	0	0.439	0.625
CENPI	ECT2	9606.ENSP00000362018	9606.ENSP00000376457	0	0	0	0	0.343	0	0	0.210	0.459
CENPI	RACGAP1	9606.ENSP00000362018	9606.ENSP00000404190	0	0	0	0	0.275	0	0	0.293	0.466
CENPI	RAD51	9606.ENSP00000362018	9606.ENSP00000493712	0	0	0	0	0.399	0	0	0.179	0.486
CENPI	KIFC1	9606.ENSP00000362018	9606.ENSP00000393963	0	0	0	0	0.223	0.260	0	0.262	0.539
CENPI	PRC1	9606.ENSP00000362018	9606.ENSP00000377793	0	0	0	0	0.466	0.098	0	0.165	0.563
CENPI	KIF18B	9606.ENSP00000362018	9606.ENSP00000465992	0	0	0	0	0.316	0.114	0	0.399	0.604
CENPI	HJURP	9606.ENSP00000362018	9606.ENSP00000414109	0	0	0	0	0.297	0.095	0.500	0.625	0.865
CENPL	OIP5	9606.ENSP00000348527	9606.ENSP00000220514	0	0	0	0	0.180	0	0.500	0.268	0.673
CENPL	ESPL1	9606.ENSP00000348527	9606.ENSP00000257934	0	0	0	0	0.087	0.050	0.500	0.154	0.584
CENPL	NUF2	9606.ENSP00000348527	9606.ENSP00000271452	0	0	0	0	0.316	0.046	0	0.392	0.569
CENPL	PLK1	9606.ENSP00000348527	9606.ENSP00000300093	0	0	0	0	0.082	0.048	0.500	0.177	0.592
CENPL	HJURP	9606.ENSP00000348527	9606.ENSP00000414109	0	0	0	0	0.140	0	0.500	0.395	0.717
CHAF1B	ORC6	9606.ENSP00000315700	9606.ENSP00000219097	0	0	0	0	0.341	0	0	0.186	0.441
CHAF1B	RAD51AP1	9606.ENSP00000315700	9606.ENSP00000228843	0	0	0	0	0.248	0	0	0.261	0.421
CHAF1B	PIMREG	9606.ENSP00000315700	9606.ENSP00000250056	0	0	0	0	0.244	0	0	0.282	0.435
CHAF1B	KIF23	9606.ENSP00000315700	9606.ENSP00000260363	0	0	0	0	0.265	0	0	0.266	0.437
CHAF1B	KIF11	9606.ENSP00000315700	9606.ENSP00000260731	0	0	0	0	0.306	0	0	0.227	0.441
CHAF1B	MCM4	9606.ENSP00000315700	9606.ENSP00000262105	0	0	0	0	0.516	0	0	0.553	0.774
CHAF1B	GINS1	9606.ENSP00000315700	9606.ENSP00000262460	0	0	0	0	0.273	0	0	0.271	0.448
CHAF1B	MCM2	9606.ENSP00000315700	9606.ENSP00000265056	0	0	0	0	0.504	0	0	0.247	0.611
CHAF1B	NUF2	9606.ENSP00000315700	9606.ENSP00000271452	0	0	0	0	0.279	0	0	0.305	0.478
CHAF1B	PLK1	9606.ENSP00000315700	9606.ENSP00000300093	0	0	0	0	0.461	0	0	0.165	0.530
CHAF1B	FEN1	9606.ENSP00000315700	9606.ENSP00000305480	0	0	0	0	0.335	0.165	0	0.335	0.598
CHAF1B	RAD54L	9606.ENSP00000315700	9606.ENSP00000361043	0	0	0	0	0.296	0.053	0	0.196	0.417
CHAF1B	KIFC1	9606.ENSP00000315700	9606.ENSP00000393963	0	0	0	0	0.283	0	0	0.223	0.420
CHAF1B	RAD51	9606.ENSP00000315700	9606.ENSP00000493712	0	0	0	0	0.334	0.088	0	0.150	0.439
CHAF1B	UBE2C	9606.ENSP00000315700	9606.ENSP00000348838	0	0	0	0	0.251	0.059	0	0.275	0.444
CHAF1B	NEK2	9606.ENSP00000315700	9606.ENSP00000355966	0	0	0	0	0.265	0	0	0.284	0.451
CHAF1B	TTK	9606.ENSP00000315700	9606.ENSP00000358813	0	0	0	0	0.302	0	0	0.249	0.454
CHAF1B	KNTC1	9606.ENSP00000315700	9606.ENSP00000328236	0	0	0	0	0.335	0	0	0.220	0.459
CHAF1B	RFC4	9606.ENSP00000315700	9606.ENSP00000376272	0	0	0	0	0.355	0	0	0.216	0.473
CHAF1B	PRC1	9606.ENSP00000315700	9606.ENSP00000377793	0	0	0	0	0.313	0.292	0	0	0.493
CHAF1B	CHEK1	9606.ENSP00000315700	9606.ENSP00000391090	0	0	0	0	0.425	0	0	0.202	0.522
CHAF1B	KIF2C	9606.ENSP00000315700	9606.ENSP00000361298	0	0	0	0	0.360	0	0	0.286	0.524
